"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"3516",3515,20150224,312500,4,1.75,2280,7840,1,0,0,3,7,1280,1957,0,98055,47.4809,-122.224,2120,7260
"3517",3516,20140925,225000,3,1,900,6099,1,0,0,3,6,790,1944,0,98168,47.4807,-122.289,1240,6099
"3518",3517,20141119,425000,4,1.75,1980,8400,1,0,0,3,7,1330,1968,0,98052,47.6721,-122.152,1920,8400
"3519",3518,20140716,572000,5,2.25,2340,9225,2,0,0,3,8,2340,1973,0,98052,47.6369,-122.098,2140,9348
"3520",3519,20150407,386500,4,2.5,3110,5048,2,0,0,3,8,3110,2002,0,98042,47.3782,-122.125,3110,5190
"3521",3520,20141212,278000,4,2,1480,6324,1,0,0,3,7,1480,1943,0,98122,47.6147,-122.302,1480,3600
"3522",3521,20140603,474900,3,2.25,1800,43647,1,0,0,4,8,1800,1976,0,98072,47.7757,-122.132,2480,25608
"3523",3522,20140605,214100,2,2.5,1150,2064,2,0,0,3,7,1150,2004,0,98001,47.3516,-122.292,1880,2855
"3524",3523,20150305,1e+06,4,3.5,3180,12528,2,0,1,4,9,2060,1979,0,98177,47.7058,-122.379,2850,11410
"3525",3524,20150505,525000,4,2.5,3070,7200,2,0,0,3,8,3070,2005,0,98059,47.4899,-122.138,2590,7200
"3526",3525,20141001,436000,3,2.25,1800,6680,2,0,0,3,8,1800,1983,0,98034,47.7293,-122.223,1630,8621
"3527",3526,20140718,450000,3,1.75,1540,9154,1,0,0,3,8,1540,1983,0,98074,47.6207,-122.042,1990,10273
"3528",3527,20140502,588500,3,1.75,2330,14892,1,0,0,3,8,1970,1980,0,98074,47.6267,-122.046,2570,14217
"3529",3528,20150511,340000,4,1.75,1400,8374,1,0,0,3,7,1400,1953,0,98166,47.4735,-122.344,1420,8360
"3530",3529,20140714,482000,4,2.5,2846,85377,1.5,0,0,3,8,1976,2000,0,98001,47.317,-122.281,1696,57934
"3531",3530,20141213,1575000,4,3.5,5830,131116,2,0,0,3,11,5830,2005,0,98024,47.5986,-121.949,5340,207206
"3532",3531,20140811,749000,3,2.5,3380,7126,2,0,0,3,8,3380,1965,2003,98008,47.6276,-122.122,1810,7308
"3533",3532,20140821,568000,3,2.5,1740,1279,3,0,0,3,8,1740,2008,0,98116,47.5891,-122.387,1740,1280
"3534",3533,20140924,239000,3,1.75,1470,8925,1,0,0,4,7,1470,1957,0,98022,47.2026,-122,1430,9282
"3535",3534,20150107,528000,3,2.5,2810,4932,2,0,0,3,8,2810,2003,0,98011,47.7739,-122.227,2470,4919
"3536",3535,20140730,385000,4,3,2090,5102,1,0,0,3,7,1350,1994,0,98106,47.5427,-122.356,2090,5102
"3537",3536,20140902,825000,4,3.25,4110,14219,2,0,2,4,10,2570,1979,0,98028,47.7382,-122.264,2760,12283
"3538",3537,20141013,625000,4,2.5,2601,34335,2,0,0,3,9,2601,1995,0,98072,47.742,-122.087,2080,32336
"3539",3538,20150325,210000,3,1,1660,7440,1,0,0,3,7,1270,1957,0,98106,47.5242,-122.362,1540,7440
"3540",3539,20150416,599000,4,1,1590,4280,1.5,0,0,3,7,1590,1924,0,98103,47.667,-122.335,2230,4280
"3541",3540,20150212,860000,3,1.75,1860,5584,1,0,0,3,8,1310,1951,0,98199,47.637,-122.4,1630,6022
"3542",3541,20150212,147200,3,1,1420,9600,1,0,0,4,6,1420,1954,0,98188,47.4232,-122.292,1400,8415
"3543",3542,20150506,476900,3,1,1240,5758,1.5,0,0,4,6,960,1910,0,98116,47.5675,-122.396,1460,5750
"3544",3543,20140807,450000,4,2.5,2500,36254,1,0,0,4,8,1590,1978,0,98027,47.4685,-122.004,2360,36254
"3545",3544,20150506,570000,4,2.5,2640,11816,2,0,0,3,8,2640,1999,0,98019,47.733,-121.968,2400,11816
"3546",3545,20140610,335000,3,1.75,2430,9133,1,0,0,4,7,1410,1978,0,98059,47.5116,-122.157,1980,9592
"3547",3546,20150415,550000,3,1.75,1670,10798,1,0,0,4,8,1670,1962,0,98006,47.549,-122.17,2290,10798
"3548",3547,20140718,395000,3,1.75,1620,8085,1,0,0,3,7,1210,1976,0,98011,47.7349,-122.197,1700,8085
"3549",3548,20140611,650000,2,1,1030,5750,1,0,0,5,8,1030,1928,0,98116,47.5861,-122.391,1570,5750
"3550",3549,20150304,637000,4,2.75,2900,5803,2,0,0,3,9,2900,2007,0,98028,47.7368,-122.232,2900,6212
"3551",3550,20141014,692500,3,2.25,3420,9900,1,0,0,3,9,1710,1963,2004,98028,47.7412,-122.256,2290,10700
"3552",3551,20140930,322400,3,1.75,1710,15844,1,0,0,4,8,1710,1964,0,98059,47.4706,-122.1,1990,20359
"3553",3552,20140905,233500,3,1.5,1580,10517,1,0,0,4,6,1580,1957,0,98002,47.2903,-122.214,1400,10658
"3554",3553,20140702,519000,5,2.25,2570,13054,1,0,1,3,8,1470,1950,1992,98166,47.4487,-122.352,2570,19807
"3555",3554,20140502,365000,3,1,1090,6435,1,0,0,4,7,1090,1955,0,98106,47.5334,-122.365,1340,6435
"3556",3555,20141009,525000,3,1.75,1970,8000,1,0,0,4,8,1970,1968,0,98052,47.6324,-122.1,1910,8000
"3557",3556,20150311,805000,4,1.75,2360,4750,2,0,0,5,7,1660,1911,0,98115,47.6729,-122.293,1810,4750
"3558",3557,20140724,446000,4,1.75,1730,5922,2,0,0,5,7,1730,1949,0,98125,47.7188,-122.321,1700,6127
"3559",3558,20140930,764000,3,2,1420,4080,1.5,0,0,5,8,1420,1904,0,98103,47.6801,-122.348,1220,3060
"3560",3559,20150505,439950,3,2.25,2170,15000,2,0,0,4,8,2170,1978,0,98042,47.3863,-122.158,2430,14256
"3561",3560,20141216,453000,4,2,1880,5100,1,0,0,3,8,1880,1952,0,98103,47.6872,-122.349,1610,4590
"3562",3561,20150206,219950,3,1,1300,9620,1,0,0,3,7,1300,1971,0,98003,47.282,-122.331,1420,9620
"3563",3562,20141016,285000,3,1.5,1780,12231,1,0,0,4,8,1780,1956,0,98003,47.335,-122.321,2460,12663
"3564",3563,20140626,320000,2,1,950,5316,1,0,2,3,7,950,1948,0,98126,47.57,-122.38,1620,6085
"3565",3564,20141216,425000,3,1.75,1680,14630,1.5,0,0,3,8,1680,1985,0,98027,47.5272,-122.044,1920,14630
"3566",3565,20140716,540000,4,2.5,2290,4450,2,0,0,3,9,2290,2004,0,98072,47.7385,-122.169,2570,5096
"3567",3566,20150325,1165000,4,3.75,3920,4500,3,0,0,3,8,3920,2013,0,98103,47.6805,-122.346,2040,3000
"3568",3567,20150421,576000,3,1.75,1500,13891,1,0,0,4,7,1500,1951,0,98005,47.5866,-122.175,2020,13891
"3569",3568,20150417,525000,3,1.75,1720,7200,1,0,0,3,7,1140,1977,0,98052,47.6977,-122.132,1700,8400
"3570",3569,20140822,324950,4,2.5,2641,8615,2,0,0,3,7,2641,1998,0,98031,47.4038,-122.213,2641,8091
"3571",3570,20140822,6e+05,3,2.5,4930,77536,2,0,0,3,9,3930,1981,0,98072,47.7634,-122.139,2760,7351
"3572",3571,20140811,464000,3,2.5,2460,5400,1,0,0,4,8,1520,2001,0,98056,47.5231,-122.202,1745,5400
"3573",3572,20140707,266000,4,2.25,1995,7102,2,0,0,4,8,1995,1981,0,98023,47.2986,-122.37,1880,7950
"3574",3573,20140618,415000,3,1.75,1270,4800,1,0,0,3,7,1270,1952,2014,98126,47.5362,-122.376,1220,4800
"3575",3574,20140919,550000,4,2.75,3080,6731,2,0,3,3,9,3080,2003,0,98058,47.4522,-122.118,3080,6731
"3576",3575,20150114,235000,3,2.25,1670,7606,2,0,0,3,7,1670,1990,0,98022,47.1949,-121.982,1670,7433
"3577",3576,20141030,459000,3,1.75,1730,7807,1,0,0,3,7,1260,1976,0,98034,47.7211,-122.169,1800,7650
"3578",3577,20141014,195000,3,1,1070,7615,1,0,0,4,7,1070,1969,0,98023,47.3189,-122.373,1240,6906
"3579",3578,20141112,235000,3,1.5,1660,8738,1,0,0,4,7,1080,1959,0,98002,47.3117,-122.208,1500,8466
"3580",3579,20140502,1200000,5,2.75,2910,9480,1.5,0,0,3,8,2910,1939,0,98105,47.6552,-122.278,2940,6600
"3581",3580,20140620,340000,3,1.75,1880,11249,1,0,0,3,7,1330,1985,0,98001,47.3295,-122.257,1870,14547
"3582",3581,20140618,764000,4,2.5,2790,7938,2,0,0,3,9,2790,1997,0,98074,47.6223,-122.026,2780,7779
"3583",3582,20140715,350000,3,3,3200,35782,1,0,0,3,8,2360,1978,0,98042,47.4121,-122.154,3090,37887
"3584",3583,20150129,269950,3,2.25,1510,6000,1,0,0,4,7,1150,1993,0,98038,47.3484,-122.036,1510,6000
"3585",3584,20150225,735000,3,1.75,1880,108900,1,0,0,3,7,1880,1978,0,98075,47.5913,-122.01,2730,37731
"3586",3585,20150331,1295000,4,2.5,3070,4000,2,0,0,4,8,2070,1940,0,98105,47.659,-122.281,2560,4000
"3587",3586,20140911,475000,4,2.25,2110,7560,2,0,0,4,8,2110,1974,0,98034,47.7331,-122.183,2110,7560
"3588",3587,20150310,339000,3,2,2350,8459,1.5,0,0,3,9,2350,1989,0,98023,47.3043,-122.349,2430,8459
"3589",3588,20150311,6e+05,4,3.5,3270,15160,1,0,2,3,8,1660,1997,0,98155,47.7437,-122.287,2790,15160
"3590",3589,20140507,460000,3,2,1760,9055,2,0,0,4,7,1760,1985,0,98052,47.6534,-122.128,2010,9383
"3591",3590,20141216,370000,4,2.75,2200,5207,1,0,0,5,7,1120,1951,0,98133,47.74,-122.343,1210,6008
"3592",3591,20150325,250000,4,1,1550,7296,1.5,0,0,3,6,1550,1957,0,98106,47.5184,-122.366,1370,7680
"3593",3592,20140703,1100000,4,3.75,5070,60123,2,0,0,3,11,5070,2000,0,98053,47.6567,-122.004,4920,101930
"3594",3593,20150419,670000,3,1.75,1850,8160,1,0,0,3,8,1850,1952,0,98177,47.7241,-122.363,1600,8160
"3595",3594,20150423,461550,3,1.5,2090,11895,1,0,0,3,7,1790,1954,0,98118,47.5362,-122.267,2180,11072
"3596",3595,20140805,479990,3,2.5,2010,2386,2,0,0,3,8,1390,2014,0,98029,47.5525,-121.998,1690,1870
"3597",3596,20150414,643000,4,2.5,2518,4663,2,0,0,3,8,2518,2005,0,98075,47.5894,-122.017,2280,4525
"3598",3597,20140930,607000,3,2.75,2810,12813,2,0,0,3,8,2040,1988,0,98052,47.6796,-122.114,1890,10336
"3599",3598,20140523,625000,3,2.5,2600,10092,1,0,0,3,9,2600,1984,0,98074,47.6223,-122.032,2440,9298
"3600",3599,20150309,859000,3,2.5,2920,434728,2,0,3,4,8,2920,1999,0,98042,47.3809,-122.13,3150,55216
"3601",3600,20141029,465000,3,3,2290,15600,1,0,0,3,8,1420,1948,1990,98001,47.3558,-122.29,1890,14143
"3602",3601,20150415,740000,3,1,1230,6380,1.5,0,0,3,7,1230,1927,0,98115,47.6947,-122.315,1250,6380
"3603",3602,20141210,740000,3,1.75,2020,9478,1,0,0,4,9,2020,1961,0,98040,47.5383,-122.238,3050,15594
"3604",3603,20141119,250000,3,2,1430,7280,1,0,0,3,7,990,1980,0,98030,47.3742,-122.18,1430,7280
"3605",3604,20150311,656000,2,2.5,2270,1763,3,0,0,3,7,1820,2009,0,98052,47.6757,-122.121,2180,1763
"3606",3605,20141009,3e+05,4,2.5,1910,8058,2,0,0,3,8,1910,1992,0,98031,47.3891,-122.172,1910,6500
"3607",3606,20150220,643000,3,1.5,1780,214315,1,0,0,3,7,1780,1954,0,98077,47.7631,-122.028,2740,133419
"3608",3607,20140807,311000,4,2.5,2690,6124,2,0,0,3,7,2690,2007,0,98042,47.3343,-122.058,2300,6002
"3609",3608,20140721,360000,3,1.75,1330,7482,1,0,0,4,7,1330,1975,0,98034,47.7322,-122.207,1480,8096
"3610",3609,20140519,475000,4,2.5,3060,10043,1,0,0,4,8,1700,1968,0,98133,47.7387,-122.337,1630,8296
"3611",3610,20140703,240000,3,1.75,1570,8750,1,0,0,3,7,1570,1960,0,98148,47.4425,-122.333,1890,8825
"3612",3611,20140929,232000,2,1,960,8100,1,0,0,3,6,810,1936,0,98168,47.494,-122.304,960,12150
"3613",3612,20140813,350000,3,2,1680,81893,1,0,0,3,7,1680,1991,0,98092,47.3248,-122.179,2480,38637
"3614",3613,20150109,803000,2,1,1440,33747,1.5,0,0,3,7,1440,1928,0,98034,47.7223,-122.209,1980,8400
"3615",3614,20141210,355000,3,2.25,1960,7000,1,0,0,3,8,1600,1980,0,98058,47.4427,-122.126,1980,7140
"3616",3615,20140521,475000,4,2,1790,2250,1,0,2,4,7,840,1909,0,98103,47.6526,-122.345,1440,1545
"3617",3616,20150324,823000,3,2.5,2560,9825,2,0,0,4,9,2560,1988,0,98006,47.5497,-122.145,2710,12034
"3618",3617,20150427,499000,4,3.75,2560,5250,2,0,0,3,7,1900,1963,2006,98133,47.7326,-122.342,1400,5250
"3619",3618,20150402,420000,2,1.75,1200,3136,1,0,0,3,7,800,1904,2005,98122,47.6132,-122.297,1330,3164
"3620",3619,20140812,961500,3,2.5,3910,14000,2,0,0,3,10,3910,1999,0,98008,47.6374,-122.12,2280,14000
"3621",3620,20140701,1150000,4,2.5,3340,10422,2,0,0,3,10,3340,1996,0,98033,47.6515,-122.197,1770,9490
"3622",3621,20140708,267000,3,1,1400,8100,1.5,0,0,3,6,1400,1944,0,98125,47.7124,-122.289,1420,8100
"3623",3622,20140911,555000,4,1.75,1760,94525,1.5,0,0,3,7,1760,1988,0,98075,47.5882,-122.07,3030,34848
"3624",3623,20140731,490000,3,2.5,2010,9725,2,0,0,4,8,2010,1987,0,98029,47.568,-122.018,1850,6858
"3625",3624,20140529,619000,4,2,2300,3400,1.5,0,0,5,8,1550,1915,0,98117,47.678,-122.361,1670,4200
"3626",3625,20141031,569950,5,2.75,2510,28185,1,0,0,4,7,1600,1963,0,98155,47.7719,-122.282,2910,14880
"3627",3626,20141125,549000,3,2,1340,3000,2,0,0,5,7,1340,1905,0,98103,47.6857,-122.349,1120,3000
"3628",3627,20141023,422500,3,1.75,1560,7245,1.5,0,0,3,7,1560,1962,1985,98052,47.6868,-122.119,2220,8502
"3629",3628,20140801,4e+05,4,3.5,3350,9681,1,0,1,3,7,2140,1980,0,98198,47.3978,-122.322,2580,9681
"3630",3629,20140626,310000,4,2.5,2430,5499,2,0,0,3,8,2430,2002,0,98042,47.3779,-122.125,2890,5190
"3631",3630,20141216,499900,3,1.75,2430,8820,1,0,2,3,8,1630,1977,0,98178,47.4972,-122.233,2390,10050
"3632",3631,20140827,492000,3,2.25,2100,7335,2,0,0,3,8,2100,1983,0,98074,47.647,-122.061,2050,8930
"3633",3632,20150506,460000,2,2.5,1880,40575,1,0,0,3,9,1880,1987,0,98024,47.5614,-121.899,1930,32935
"3634",3633,20140716,8e+05,3,2.5,1630,2640,2,0,0,5,8,1630,1919,0,98119,47.6452,-122.371,1630,3000
"3635",3634,20150407,832600,4,1,1640,4200,1.5,0,0,3,7,1640,1925,0,98103,47.6601,-122.332,1730,3990
"3636",3635,20150318,470000,4,2.75,2310,7350,1,0,0,3,8,1670,1989,0,98011,47.7505,-122.182,2600,6077
"3637",3636,20140619,1309500,4,4.5,4750,13912,2,0,2,3,10,3600,2005,0,98118,47.5332,-122.265,3600,22124
"3638",3637,20141010,308130,4,2.5,2300,7500,1,0,3,2,7,1650,1959,0,98198,47.4125,-122.33,2300,7500
"3639",3638,20150311,310000,2,1,1050,2699,1,0,0,3,7,1050,2005,0,98029,47.5471,-121.996,1240,2671
"3640",3639,20141022,235000,2,1,1500,8015,1,0,0,3,6,1500,1947,0,98146,47.5027,-122.348,1130,8015
"3641",3640,20140919,215000,3,1,1150,7560,1,0,0,4,6,1150,1958,0,98058,47.4613,-122.184,1230,7560
"3642",3641,20140605,210000,4,1.5,1920,10403,1,0,0,3,7,1370,1959,0,98023,47.2987,-122.366,1550,9619
"3643",3642,20141126,730000,4,2.75,3660,150282,2,0,0,3,10,3660,1990,0,98053,47.6813,-122.048,3090,53578
"3644",3643,20141210,245000,3,1.75,1720,9342,1,0,0,4,7,1140,1981,0,98092,47.3177,-122.182,1330,7540
"3645",3644,20140915,540000,3,2.25,2100,20018,1,0,4,3,8,1470,1948,0,98166,47.4544,-122.366,2410,17196
"3646",3645,20141118,510000,3,2.5,2540,40106,2,0,0,3,10,2540,1991,0,98074,47.6037,-122.043,3190,71797
"3647",3646,20140703,198000,4,1.75,2080,7200,1,0,0,4,7,1050,1966,0,98001,47.3385,-122.282,1500,7350
"3648",3647,20140523,950000,5,3.25,3400,7452,2,0,0,3,10,3400,1999,0,98007,47.6141,-122.136,2650,8749
"3649",3648,20150220,3e+05,4,1.75,2200,7600,2,0,0,3,8,2200,1978,0,98092,47.3131,-122.191,1910,7600
"3650",3649,20140618,507000,5,3.25,3850,16249,2,0,2,3,9,3030,2002,0,98092,47.3324,-122.168,2640,7393
"3651",3650,20150220,255000,3,1.75,1340,7210,1,0,0,4,7,1340,1975,0,98031,47.4182,-122.167,1370,7210
"3652",3651,20150505,220000,1,1.5,1100,3451,1.5,0,0,4,8,1100,1978,0,98198,47.3829,-122.322,1400,4560
"3653",3652,20150223,690700,5,2.75,2870,5349,2,0,0,3,9,2870,2005,0,98059,47.5405,-122.187,2800,5000
"3654",3653,20150313,7e+05,4,1.5,2470,6000,1.5,0,0,3,7,1480,1940,0,98199,47.6365,-122.391,2140,4000
"3655",3654,20140715,250000,4,2.75,1910,7700,1,0,0,4,7,1000,1980,0,98030,47.369,-122.17,1880,7875
"3656",3655,20140514,565000,4,2.5,2240,14667,2,0,0,4,9,2240,1989,0,98059,47.5276,-122.161,2410,11243
"3657",3656,20150424,754300,5,2.75,1800,4500,2,0,0,4,7,1680,1939,0,98107,47.6648,-122.358,1730,4500
"3658",3657,20150218,529888,4,2.5,3140,8455,2,0,0,3,8,3140,2003,0,98059,47.4866,-122.147,3140,7391
"3659",3658,20150403,489000,4,2.5,3910,8442,2,0,0,3,9,2710,2000,0,98038,47.3766,-122.027,2650,7576
"3660",3659,20150420,8e+05,4,2.75,3010,7427,2,0,0,3,8,3010,2010,0,98052,47.7068,-122.112,3000,4929
"3661",3660,20140516,370000,4,1.5,1370,9957,1,0,0,3,7,900,1972,0,98034,47.7237,-122.181,1510,8088
"3662",3661,20141212,436000,4,2.75,2080,9600,1,0,0,3,8,1240,1979,0,98034,47.7149,-122.235,1880,9525
"3663",3662,20140528,395000,3,2.5,2250,3757,2,0,0,3,7,2250,2006,0,98059,47.4787,-122.129,2250,4556
"3664",3663,20150417,370000,5,3,2220,5185,2,0,3,3,7,2220,2003,0,98118,47.543,-122.29,2340,6316
"3665",3664,20141023,515000,3,2.5,1440,4394,1,0,0,5,8,1440,1987,0,98029,47.5688,-122.019,1900,5893
"3666",3665,20140926,169000,3,1,910,7686,1,0,0,3,7,910,1969,0,98001,47.3405,-122.288,1020,7686
"3667",3666,20150321,475000,3,1,1270,4268,1,0,0,3,7,1270,1921,0,98117,47.6848,-122.392,1310,4080
"3668",3667,20150425,420000,3,2.5,2480,6180,2,0,0,3,9,2480,1999,0,98031,47.4044,-122.208,2870,6180
"3669",3668,20140701,1297000,6,2.75,2630,9420,2,0,0,5,9,2510,1900,0,98103,47.6695,-122.337,1540,4969
"3670",3669,20150225,822000,3,2,2410,13300,2,0,0,3,9,1840,1985,0,98006,47.5632,-122.148,2930,10900
"3671",3670,20141216,1500000,4,2.75,2930,25697,1,0,0,4,9,2310,1964,0,98004,47.6264,-122.226,3810,20681
"3672",3671,20150330,485000,3,2.25,1570,6810,1,0,0,3,8,1180,1988,0,98074,47.6176,-122.044,1620,6584
"3673",3672,20150416,878000,4,2.5,3810,7728,2,0,0,3,9,3810,2007,0,98074,47.5925,-122.058,3290,7728
"3674",3673,20150403,590000,3,2.5,2290,4203,2,0,0,3,9,2290,2001,0,98006,47.5441,-122.172,2290,5089
"3675",3674,20141119,611900,1,2.25,1220,2100,2,0,2,4,8,1220,1946,1979,98033,47.6703,-122.204,3150,6000
"3676",3675,20150324,200500,3,2,1280,14972,1,0,0,3,7,1280,1963,0,98031,47.4129,-122.209,1800,9698
"3677",3676,20140710,290256,3,2.25,1720,7885,2,0,0,3,8,1720,1983,0,98023,47.3136,-122.344,2340,7885
"3678",3677,20150427,279950,3,1.75,1530,8800,1,0,0,4,7,1040,1967,0,98058,47.4483,-122.158,1530,8690
"3679",3678,20150406,1160000,4,3,2680,15438,2,0,2,3,8,2680,1902,1956,98039,47.6109,-122.226,4480,14406
"3680",3679,20140701,478000,3,2.25,1640,3896,2,0,0,3,8,1640,1994,0,98029,47.5689,-122.006,1780,3999
"3681",3680,20140814,835000,3,2.25,2520,6690,2,0,2,5,8,1700,1944,1990,98126,47.5705,-122.381,1990,5792
"3682",3681,20150417,639000,3,2.25,1400,2421,2,0,0,3,9,1400,2005,0,98034,47.695,-122.169,1500,2743
"3683",3682,20141217,220000,3,1.75,1900,7680,1,0,0,3,7,1260,1959,0,98178,47.5081,-122.266,2000,7740
"3684",3683,20150325,526000,3,2.25,2000,18099,1,0,0,4,8,1250,1978,0,98006,47.5443,-122.18,2060,12000
"3685",3684,20150123,243500,2,1,900,5016,1,0,0,3,6,900,1948,0,98118,47.542,-122.282,1420,5184
"3686",3685,20150318,329000,4,2,1850,9126,1,0,0,5,7,1850,1963,0,98059,47.5009,-122.164,1730,9110
"3687",3686,20140926,525000,4,1,1570,4000,1.5,0,0,3,7,1570,1920,0,98102,47.6275,-122.321,1610,4000
"3688",3687,20150317,190000,2,1,670,3101,1,0,0,4,6,670,1948,0,98118,47.5546,-122.274,1660,4100
"3689",3688,20140626,772650,4,2.5,2660,10800,1,0,0,3,7,2660,1955,2014,98005,47.5894,-122.172,2640,10800
"3690",3689,20140710,355000,3,2.5,2110,4038,2,0,0,4,8,2110,1989,0,98042,47.3875,-122.153,2110,3727
"3691",3690,20150401,650000,3,1.75,1970,54450,1,0,0,3,8,1570,1980,0,98075,47.5936,-122.012,2460,36677
"3692",3691,20150311,678500,3,2.75,1210,3600,1.5,0,2,5,7,1210,1910,0,98103,47.6798,-122.354,1630,3910
"3693",3692,20140626,669950,4,2.5,2670,11877,2,0,0,3,9,2670,1996,0,98074,47.6327,-122.036,2430,11333
"3694",3693,20150311,850000,3,2.25,3000,18450,1,0,0,3,10,3000,1983,0,98077,47.7274,-122.062,2980,12304
"3695",3694,20140827,572000,3,2.75,2200,3885,2,0,0,3,8,2200,2002,0,98074,47.6171,-122.028,2710,6000
"3696",3695,20140801,492450,3,1.75,1540,13002,1,0,0,2,8,1200,1984,0,98074,47.6231,-122.044,1620,10098
"3697",3696,20141030,813000,3,1.75,2080,11866,1,0,0,3,8,2080,1960,0,98005,47.5872,-122.173,2240,10696
"3698",3697,20140828,710000,3,2,1780,9732,1,0,0,3,8,1780,1967,0,98040,47.5796,-122.229,1900,10200
"3699",3698,20141022,352000,2,0.75,760,33801,1,0,0,4,4,760,1931,0,98059,47.4703,-122.076,1100,39504
"3700",3699,20150507,1050000,4,3.25,4020,11588,2,0,0,3,11,4020,2000,0,98059,47.5217,-122.155,3190,8066
"3701",3700,20150108,768500,4,1.75,3620,10400,1,0,0,4,8,1820,1965,0,98005,47.6069,-122.167,2410,10400
"3702",3701,20141226,5e+05,4,2,2330,7778,1,0,0,3,7,1230,1961,0,98125,47.7109,-122.323,1250,8160
"3703",3702,20141230,685000,3,2.5,1460,8800,1,0,0,4,7,1460,1956,0,98040,47.5895,-122.232,2200,8800
"3704",3703,20150422,655000,6,5,2850,6600,2,0,0,3,7,2850,1994,0,98033,47.6813,-122.187,1870,9900
"3705",3704,20141208,368000,4,2.5,2720,7350,2,0,0,3,9,2720,1989,0,98023,47.3028,-122.35,2570,8336
"3706",3705,20141222,335000,3,2.75,1990,19991,1,0,0,3,7,1340,1977,0,98072,47.7434,-122.106,1750,9775
"3707",3706,20150128,260000,4,1.5,1540,7300,2,0,0,3,7,1540,1973,0,98001,47.3317,-122.276,1580,7650
"3708",3707,20141001,162500,2,1,760,6141,1,0,0,2,6,760,1920,0,98118,47.5469,-122.277,900,4120
"3709",3708,20140714,239000,4,1,1280,8316,1,0,0,3,6,1280,1950,0,98168,47.4989,-122.302,1310,7830
"3710",3709,20150428,350000,4,2.25,1770,7778,2,0,0,3,7,1770,1998,0,98031,47.4192,-122.201,1770,7591
"3711",3710,20140721,485000,3,2.5,2870,5490,2,0,0,3,9,2870,2008,0,98055,47.4471,-122.207,3040,5442
"3712",3711,20141007,299000,3,1,1520,8320,1,0,0,3,6,1520,1953,0,98133,47.7699,-122.335,1500,8320
"3713",3712,20140523,383000,3,1,1800,5612,1,0,0,4,7,1200,1942,0,98126,47.525,-122.378,1450,5250
"3714",3713,20150112,835000,2,3.25,3570,392475,1,0,0,3,9,2370,1998,0,98024,47.5448,-121.93,3190,217800
"3715",3714,20150217,532500,2,1,820,3000,1,0,0,4,7,820,1924,0,98103,47.6842,-122.348,1490,3000
"3716",3715,20140825,438500,3,2,1490,3072,1,0,0,5,7,770,1912,0,98144,47.5772,-122.307,1320,3072
"3717",3716,20150414,675000,3,1.75,1660,9549,1,0,0,3,7,1660,1956,0,98033,47.6503,-122.198,2090,9549
"3718",3717,20140618,450000,3,1.75,1180,4080,1,0,0,4,6,760,1928,0,98117,47.6825,-122.391,1490,4080
"3719",3718,20141223,199999,3,1,960,10815,1,0,0,5,5,960,1900,0,98010,47.3091,-122.006,1330,10815
"3720",3719,20140910,375000,3,1.5,1630,16170,1,0,0,3,7,1630,1988,0,98034,47.7104,-122.235,1630,9931
"3721",3720,20150430,6e+05,4,2.25,2260,43847,2,0,0,3,8,2260,1982,0,98072,47.7713,-122.129,2470,37304
"3722",3721,20140708,292600,3,1.5,1520,7123,1,0,0,4,7,1520,1959,0,98056,47.4991,-122.176,1450,8023
"3723",3722,20141010,610000,3,1,1000,4959,1,0,0,3,8,1000,1945,0,98105,47.6629,-122.277,2240,4959
"3724",3723,20140825,397450,4,2.5,2650,9451,2,0,0,4,8,2650,1993,0,98042,47.3693,-122.129,2510,8850
"3725",3724,20150414,382000,3,2.25,1750,15528,1,0,0,3,8,1270,1963,0,98155,47.7739,-122.274,2170,12000
"3726",3725,20150116,370000,3,2.25,1770,7667,1,0,0,3,8,1270,1966,0,98177,47.7724,-122.362,2180,8103
"3727",3726,20140701,260000,2,1,770,7906,1,0,0,4,6,770,1948,0,98155,47.766,-122.32,990,7906
"3728",3727,20141120,890000,4,2.5,3370,7200,2,0,0,3,8,3370,2014,0,98177,47.7698,-122.384,1880,7200
"3729",3728,20140826,344000,5,2,2130,8412,1,0,0,3,7,1440,1946,2000,98155,47.7403,-122.318,2310,7474
"3730",3729,20140625,205000,3,1,1050,8498,1,0,0,3,7,1050,1958,0,98031,47.4038,-122.203,1340,8498
"3731",3730,20140822,424240,3,2,2080,12094,2,0,0,4,8,2080,1982,0,98052,47.7035,-122.164,2230,12204
"3732",3731,20140512,582000,4,1.75,2120,4650,1,0,1,3,7,1190,1951,0,98117,47.6964,-122.4,2070,6487
"3733",3732,20150312,349000,3,2.5,2550,7709,2,0,0,3,9,2550,1989,0,98023,47.3081,-122.391,2410,9250
"3734",3733,20150423,6e+05,3,1,1040,5000,1.5,0,2,3,7,1040,1912,0,98107,47.6754,-122.359,1440,4400
"3735",3734,20150126,440000,4,2.25,2080,15750,1,0,0,3,8,1460,1976,0,98034,47.7225,-122.2,1960,10500
"3736",3735,20150421,535000,4,2.25,1860,3766,2,0,0,3,8,1860,1995,0,98029,47.5699,-122.006,1860,4169
"3737",3736,20141126,215000,3,1.75,1280,10016,1,0,0,4,7,1280,1975,0,98003,47.2823,-122.333,1670,9764
